,tid,title,action,scifi,drama,romance
462,tt0280778_0_6087,Iris  ,False,False,True,True
463,tt0424880,Candy  ,False,False,True,True
464,tt0452625_0_3739,Good Luck Chuck  ,False,False,True,True
465,tt1532503_0_4159,Beginners  ,False,False,True,True
466,tt0989000_0_2197,In Search of a Midnight Kiss  ,False,False,False,True
467,tt0901476,Bride Wars  ,False,False,False,True
468,tt0213149,Pearl Harbor  ,True,False,True,True
469,tt0810922_0_97,Take Me Home Tonight  ,False,False,True,True
470,tt0805664,Men in Trees             ,False,False,True,True
471,tt1082886,The Wackness  ,False,False,True,True
472,tt1630269_0_2615,Soy tu dueña             ,False,False,True,True
473,tt0307479_0_5061,Solaris  ,False,False,True,True
474,tt0324013_0_9133,Soldier's Girl  ,False,False,True,True
475,tt0458455,Die Päpstin  ,False,False,True,True
476,tt1058017,The Invention of Lying  ,False,False,False,True
477,tt1659337_0_2028,The Perks of Being a Wallflower  ,False,False,True,True
478,tt0988595_0_9645,27 Dresses  ,False,False,False,True
479,tt0460649,How I Met Your Mother             ,False,False,True,True
480,tt0481141_0_1995,No Reservations  ,False,False,True,True
481,tt0758053,Saawariya  ,False,False,True,True
482,tt0291579_0_6224,À la folie... pas du tout  ,False,False,False,True
483,tt0425123,Just Like Heaven  ,False,False,False,True
484,tt0294357_0_3837,Beyond Borders  ,False,False,True,True
485,tt1067774_0_7881,Monte Carlo  ,False,False,False,True
486,tt1210817_0_2089,Kotha Bangaru Lokam  ,False,False,False,True
487,tt1343092_0_4875,The Great Gatsby  ,False,False,True,True
488,tt0420332_0_8607,Veer-Zaara  ,False,False,True,True
489,tt1478338_0_3538,Bridesmaids  ,False,False,False,True
490,tt1798709_0_2547,Her  ,False,True,True,True
491,tt0456165_0_186,Salaam Namaste  ,False,False,True,True
492,tt0120679_0_4043,Frida  ,False,False,True,True
493,tt0324554,Wicker Park  ,False,False,True,True
494,tt1229822,Jane Eyre  ,False,False,True,True
495,tt1308138_0_5878,Hua Mulan  ,False,False,True,True
496,tt1981677_0_2925,Pitch Perfect  ,False,False,False,True
497,tt0272338_0_4493,Punch-Drunk Love  ,False,False,True,True
498,tt0791304,Georgia Rule  ,False,False,True,True
499,tt1093370_0_6684,Jab We Met  ,False,False,False,True
500,tt1576522,The Empire Strikes Jack             ,False,False,True,True
501,tt1185836_0_1334,Adam  ,False,False,True,True
502,tt1403981,Remember Me  ,False,False,True,True
503,tt0439662,Fanaa  ,False,False,True,True
504,tt0899106,Love Happens  ,False,False,True,True
505,tt0273833_0_3873,Mongoland  ,False,False,True,True
506,tt0250067_0_1761,The Trip  ,False,False,True,True
507,tt1135985_0_6271,Sex Drive  ,False,False,False,True
508,tt0234829_0_4272,Summer Catch  ,False,False,True,True
509,tt1329126_0_2559,Cyrano de Bergerac  ,False,False,True,True
510,tt0473367,Jaane Tu... Ya Jaane Na  ,False,False,True,True
511,tt0259711_0_9619,Vanilla Sky  ,False,False,False,True
512,tt0443543,The Illusionist  ,False,False,True,True
513,tt0346507_0_5417,Andaaz  ,False,False,True,True
514,tt1135487_0_9864,Duplicity  ,False,False,False,True
515,tt0443543_0_8237,The Illusionist  ,False,False,True,True
516,tt0808164,Bas Ek Pal  ,False,False,True,True
517,tt0456396_0_8790,L'enfant  ,False,False,True,True
518,tt0485947,Mr. Nobody  ,False,False,True,True
519,tt1263670_0_579,Crazy Heart  ,False,False,True,True
520,tt0770703_0_8204,What's Your Number?  ,False,False,False,True
521,tt0322420,Zivot je cudo  ,False,False,False,True
522,tt0284363,Obsluhoval jsem anglického krále  ,False,False,True,True
523,tt1441952_0_4087,Salmon Fishing in the Yemen  ,False,False,True,True
524,tt0417433_0_5660,Annapolis  ,False,False,True,True
525,tt1563738_0_4534,One Day  ,False,False,True,True
526,tt1606389_0_786,The Vow  ,False,False,True,True
527,tt1196948_0_5332,The Necessary Death of Charlie Countryman  ,False,False,True,True
528,tt1014044_0_2042,Destiny and Fortune             ,False,False,True,True
529,tt1602620_0_9342,Amour  ,False,False,True,True
530,tt1571404,I'm Here  ,False,False,True,True
531,tt0230838_0_4236,Sweet November  ,False,False,True,True
532,tt0497465_0_3889,Vicky Cristina Barcelona  ,False,False,True,True
533,tt1472059_0_5161,Eating Out: All You Can Eat  ,False,False,True,True
534,tt0252076_0_3296,Maid in Manhattan  ,False,False,True,True
535,tt0337578_0_24,Baghban  ,False,False,True,True
536,tt1182972_0_3779,Bachna Ae Haseeno  ,False,False,True,True
537,tt1602585,Ye Maaya Chesave  ,False,False,False,True
538,tt0337578_0_7408,Baghban  ,False,False,True,True
539,tt0414993_0_1786,The Fountain  ,False,True,True,True
540,tt1329126_0_2842,Cyrano de Bergerac  ,False,False,True,True
541,tt2265398,Drinking Buddies  ,False,False,True,True
542,tt0250468_0_433,Killing Me Softly  ,False,False,True,True
543,tt1411276_0_8526,Ice Castles  ,False,False,True,True
544,tt0698696_0_4867,Unoriginal Sin             ,False,False,False,True
545,tt1001508_0_4031,He's Just Not That Into You  ,False,False,True,True
546,tt0698696,Unoriginal Sin             ,False,False,False,True
547,tt1023481_0_406,Step Up 2: The Streets  ,False,False,True,True
548,tt0401445_0_4267,A Good Year  ,False,False,True,True
549,tt0391304,A Lot Like Love  ,False,False,True,True
550,tt0995039,Ghost Town  ,False,False,False,True
551,tt0347304_0_4866,Kal Ho Naa Ho  ,False,False,True,True
552,tt0337578,Baghban  ,False,False,True,True
553,tt0332047_0_1572,Fever Pitch  ,False,False,True,True
554,tt1635659,What Happens Next  ,False,False,False,True
555,tt1092634_0_2248,Shanghai  ,False,False,True,True
556,tt1663676,Awkward.             ,False,False,True,True
557,tt1033643_0_5424,What Happens in Vegas  ,False,False,False,True
558,tt1440292_0_1922,Submarine  ,False,False,True,True
559,tt0871426_0_6205,Baby Mama  ,False,False,False,True
560,tt0889573_0_9888,The Switch  ,False,False,True,True
561,tt1526966_0_1774,Meet the New Girls             ,False,False,False,True
562,tt0352343_0_6369,La finestra di fronte  ,False,False,True,True
563,tt0907657_0_9006,Once  ,False,False,True,True
564,tt0866437,The Jane Austen Book Club  ,False,False,True,True
565,tt1536048,W.E.  ,False,False,True,True
566,tt0481141_0_5282,No Reservations  ,False,False,True,True
567,tt0314331_0_8371,Love Actually  ,False,False,True,True
568,tt0805664_0_8086,Men in Trees             ,False,False,True,True
569,tt0314331_0_8948,Love Actually  ,False,False,True,True
570,tt0125022_0_9002,Heartbreakers  ,False,False,False,True
571,tt1322312_0_3701,Going the Distance  ,False,False,False,True
572,tt0959337_0_6657,Revolutionary Road  ,False,False,True,True
573,tt0230838,Sweet November  ,False,False,True,True
574,tt1275863_0_4406,Love Aaj Kal  ,False,False,True,True
575,tt0481536_0_114,Harold & Kumar Escape from Guantanamo Bay  ,False,False,False,True
576,tt0770703_0_1523,What's Your Number?  ,False,False,False,True
577,tt0324013,Soldier's Girl  ,False,False,True,True
578,tt2011223_0_727,Scenes from a Gay Marriage  ,False,False,True,True
579,tt0344510_0_186,Un long dimanche de fiançailles  ,False,False,True,True
580,tt0265208,The Girl Next Door  ,False,False,True,True
581,tt0248126,Kabhi Khushi Kabhie Gham...  ,False,False,True,True
582,tt0254455_0_8577,Lucía y el sexo  ,False,False,True,True
583,tt0758053_0_7244,Saawariya  ,False,False,True,True
584,tt2215477_0_5512,Goliyon Ki Rasleela Ram-Leela  ,False,False,True,True
585,tt1099212_0_380,Twilight  ,False,False,True,True
586,tt0791304_0_1578,Georgia Rule  ,False,False,True,True
587,tt0265208_0_2499,The Girl Next Door  ,False,False,True,True
588,tt0414387_0_2140,Pride & Prejudice  ,False,False,True,True
589,tt0841044,2 Days in Paris  ,False,False,True,True
590,tt3331436_0_4291,Bedtime Stories             ,False,False,True,True
591,tt0278823_0_8450,Hollywood Ending  ,False,False,False,True
592,tt0333766_0_6493,Garden State  ,False,False,True,True
593,tt1441952_0_6347,Salmon Fishing in the Yemen  ,False,False,True,True
594,tt0377752_0_1635,Dear Frankie  ,False,False,True,True
595,tt0291350_0_6173,Sennen joyû  ,False,False,True,True
596,tt0843326_0_9294,Bommarillu  ,False,False,True,True
597,tt0457939_0_8614,The Holiday  ,False,False,False,True
598,tt0323013_0_9716,Lakshya  ,False,False,True,True
599,tt1458175,The Next Three Days  ,False,False,True,True
600,tt0395140,Eorin shinbu  ,False,False,True,True
601,tt0250067,The Trip  ,False,False,True,True
602,tt0439662_0_7819,Fanaa  ,False,False,True,True
603,tt1068680_0_249,Yes Man  ,False,False,False,True
604,tt0866437_0_6634,The Jane Austen Book Club  ,False,False,True,True
605,tt1120985_0_5844,Blue Valentine  ,False,False,True,True
606,tt0497986,Shi gan  ,False,False,True,True
607,tt0889573_0_9394,The Switch  ,False,False,True,True
608,tt0332280_0_5934,The Notebook  ,False,False,True,True
609,tt0346507_0_253,Andaaz  ,False,False,True,True
610,tt1294688,Last Night  ,False,False,True,True
611,tt0387514_0_2858,Prime  ,False,False,True,True
612,tt0322674_0_9712,De tweeling  ,False,False,True,True
613,tt0409184,Les poupées russes  ,False,False,True,True
614,tt1646203_0_5718,Du eolgurui yeochin  ,False,False,True,True
615,tt0378947_0_3416,Melinda and Melinda  ,False,False,True,True
616,tt0467406_0_6566,Juno  ,False,False,True,True
617,tt0265343_0_1016,Monsoon Wedding  ,False,False,True,True
618,tt1205535_0_9451,The Rebound  ,False,False,False,True
619,tt0810784_0_2671,Bright Star  ,False,False,True,True
620,tt0908454,Gavin & Stacey             ,False,False,False,True
621,tt1340761_0_6695,Ai qing hu jiao zhuan yi II: Ai qing zuo you  ,False,False,False,True
622,tt0347048_0_7556,Gegen die Wand  ,False,False,True,True
623,tt0259711,Vanilla Sky  ,False,False,False,True
624,tt1588173_0_8981,Warm Bodies  ,False,False,False,True
625,tt0817230_0_1325,Valentine's Day  ,False,False,False,True
626,tt0431308_0_2671,P.S. I Love You  ,False,False,True,True
627,tt0291350,Sennen joyû  ,False,False,True,True
628,tt0397535_0_3196,Memoirs of a Geisha  ,False,False,True,True
629,tt0301357_0_844,Good Bye Lenin!  ,False,False,True,True
630,tt1411238_0_5955,No Strings Attached  ,False,False,False,True
631,tt2976172_0_9091,Sixteen  ,False,False,True,True
632,tt0259711_0_8942,Vanilla Sky  ,False,False,False,True
633,tt1188996_0_4442,My Name Is Khan  ,False,False,True,True
634,tt0443456,Breaking and Entering  ,False,False,True,True
635,tt1084950,Rachel Getting Married  ,False,False,True,True
636,tt0138524_0_9634,Intolerable Cruelty  ,False,False,False,True
637,tt0416320_0_9844,Match Point  ,False,False,True,True
638,tt0844463_0_7984,Die Wilden Hühner und die Liebe  ,False,False,False,True
639,tt1186370,Spread  ,False,False,True,True
640,tt0824758_0_3956,The Last Station  ,False,False,True,True
641,tt1435513_0_5996,Hysteria  ,False,False,False,True
642,tt1609168_0_7011,Vinnaithaandi Varuvaayaa  ,False,False,True,True
643,tt0475627_0_3788,Shikhar  ,False,False,True,True
644,tt0438315_0_4072,Peaceful Warrior  ,False,False,True,True
645,tt0324013_0_6805,Soldier's Girl  ,False,False,True,True
646,tt0323013_0_844,Lakshya  ,False,False,True,True
647,tt1517177,3  ,False,False,True,True
648,tt0418982_0_348,Offscreen  ,False,False,True,True
649,tt1714206_0_7347,The Spectacular Now  ,False,False,True,True
650,tt1135487,Duplicity  ,False,False,False,True
651,tt1458175_0_2485,The Next Three Days  ,False,False,True,True
652,tt0804492_0_445,The Hottie & the Nottie  ,False,False,False,True
653,tt0459666_0_6158,Zui hao de shi guang  ,False,False,True,True
654,tt2390361_0_9128,Enough Said  ,False,False,True,True
655,tt0309987,The Dreamers  ,False,False,True,True
656,tt1630269_0_2946,Soy tu dueña             ,False,False,True,True
657,tt0387514_0_4372,Prime  ,False,False,True,True
658,tt0810784,Bright Star  ,False,False,True,True
659,tt1465487,L'arnacoeur  ,False,False,False,True
660,tt2611214_0_4537,The Gambler             ,False,False,True,True
661,tt0795434_0_6138,Namastey London  ,False,False,True,True
662,tt1185836_0_22,Adam  ,False,False,True,True
663,tt0381681_0_1867,Before Sunset  ,False,False,True,True
664,tt1630269_0_2326,Soy tu dueña             ,False,False,True,True
665,tt0212712,2046  ,False,False,True,True
666,tt0438315,Peaceful Warrior  ,False,False,True,True
667,tt2243299_0_2473,Final Cut: Hölgyeim és uraim  ,False,False,True,True
668,tt0804497,It's Kind of a Funny Story  ,False,False,True,True
669,tt0796375,You Kill Me  ,False,False,False,True
670,tt0243155_0_1290,Bridget Jones's Diary  ,False,False,True,True
671,tt0823053_0_6276,Joey and the Holding Hands             ,False,False,False,True
672,tt1981677_0_7281,Pitch Perfect  ,False,False,False,True
673,tt0427327_0_4264,Hairspray  ,False,False,False,True
674,tt1563738_0_7558,One Day  ,False,False,True,True
675,tt0488414,Omkara  ,True,False,True,True
676,tt1215172_0_2011,We Need to Talk About Kieran  ,False,False,False,True
677,tt1291580,Behind the Candelabra  ,False,False,True,True
678,tt1714206,The Spectacular Now  ,False,False,True,True
679,tt1635992_0_5308,While You Weren't Sleeping             ,False,False,True,True
680,tt0458352,The Devil Wears Prada  ,False,False,True,True
681,tt1185836_0_6786,Adam  ,False,False,True,True
682,tt1225822_0_3705,Extract  ,False,False,False,True
683,tt0338013_0_4218,Eternal Sunshine of the Spotless Mind  ,False,True,True,True
684,tt1602585_0_9116,Ye Maaya Chesave  ,False,False,False,True
685,tt0866437_0_6718,The Jane Austen Book Club  ,False,False,True,True
686,tt1022478_0_8074,Episode #5.10             ,False,True,True,True
687,tt1215172,We Need to Talk About Kieran  ,False,False,False,True
688,tt1635992_0_2484,While You Weren't Sleeping             ,False,False,True,True
689,tt0376541_0_2640,Closer  ,False,False,True,True
690,tt1013743_0_8843,Knight and Day  ,True,False,False,True
691,tt0330229_0_451,Dolls  ,False,False,True,True
692,tt0247911_0_5506,Aap Mujhe Achche Lagne Lage  ,True,False,True,True
693,tt1182350_0_5800,You Will Meet a Tall Dark Stranger  ,False,False,True,True
694,tt1133993_0_4825,Serious Moonlight  ,False,False,False,True
695,tt0239949_0_8159,Say It Isn't So  ,False,False,False,True
696,tt0446755_0_1814,The Painted Veil  ,False,False,True,True
697,tt0218922,Original Sin  ,False,False,True,True
698,tt0804497_0_1349,It's Kind of a Funny Story  ,False,False,True,True
699,tt0472160,Penelope  ,False,False,False,True
700,tt1588173,Warm Bodies  ,False,False,False,True
701,tt0460745_0_3338,Chaos Theory  ,False,False,True,True
702,tt0276751_0_3775,About a Boy  ,False,False,True,True
703,tt0346723_0_5249,Chalte Chalte  ,False,False,True,True
704,tt0379889_0_5090,The Merchant of Venice  ,False,False,True,True
705,tt1441096,Accidentally on Purpose             ,False,False,False,True
706,tt1663676_0_9223,Awkward.             ,False,False,True,True
707,tt1772640_0_4608,The Big Picture             ,False,False,False,True
708,tt0800956,Life in a Metro  ,False,False,True,True
709,tt0273833,Mongoland  ,False,False,True,True
710,tt0379889_0_2757,The Merchant of Venice  ,False,False,True,True
711,tt0983213,Byôsoku 5 senchimêtoru  ,False,False,True,True
712,tt1092082,Passchendaele  ,False,False,True,True
713,tt1405810,Mine vaganti  ,False,False,True,True
714,tt1714206_0_4680,The Spectacular Now  ,False,False,True,True
715,tt1126591_0_834,Burlesque  ,False,False,True,True
716,tt0290212,Full Frontal  ,False,False,False,True
717,tt0338013,Eternal Sunshine of the Spotless Mind  ,False,True,True,True
718,tt1230414_0_8229,It's Complicated  ,False,False,False,True
719,tt0352343,La finestra di fronte  ,False,False,True,True
720,tt0265029_0_7908,America's Sweethearts  ,False,False,False,True
721,tt1263750,Habitación en Roma  ,False,False,True,True
722,tt0333766_0_1507,Garden State  ,False,False,True,True
723,tt0125022,Heartbreakers  ,False,False,False,True
724,tt0983213_0_1770,Byôsoku 5 senchimêtoru  ,False,False,True,True
725,tt0417433_0_9593,Annapolis  ,False,False,True,True
726,tt0303785,Bollywood/Hollywood  ,False,False,True,True
727,tt0410297_0_2386,The Lake House  ,False,False,True,True
728,tt1340761_0_9558,Ai qing hu jiao zhuan yi II: Ai qing zuo you  ,False,False,False,True
729,tt1093908_0_8028,Confessions of a Shopaholic  ,False,False,False,True
730,tt0213149_0_1699,Pearl Harbor  ,True,False,True,True
731,tt0783233_0_4527,Atonement  ,False,False,True,True
732,tt0770703,What's Your Number?  ,False,False,False,True
733,tt2011223_0_546,Scenes from a Gay Marriage  ,False,False,True,True
734,tt1324059_0_9075,Wake Up Sid  ,False,False,True,True
735,tt1374992,Upside Down  ,False,False,True,True
736,tt1086758_0_4888,Maneater             ,False,False,True,True
737,tt1092634_0_1075,Shanghai  ,False,False,True,True
738,tt0417433,Annapolis  ,False,False,True,True
739,tt1173745_0_1541,Revanche  ,False,False,True,True
740,tt1307068,Seeking a Friend for the End of the World  ,False,False,True,True
